provinsi,kabupaten_kota,derajat_desentralisasi_2023,rasio_kemandirian_2023,tingkat_penyerapan_pendapatan,tingkat_penyerapan_belanja,rasio_pajak,rasio_efektivitas_pad,rasio_efektivitas_pajak,rasio_belanja_thd_pendapatan,log_derajat_desentralisasi_2023,log_rasio_kemandirian_2023,log_tingkat_penyerapan_pendapatan,log_tingkat_penyerapan_belanja,log_rasio_pajak,log_rasio_efektivitas_pad,log_rasio_efektivitas_pajak,log_rasio_belanja_thd_pendapatan
Sumatera Barat,Kab. Solok Selatan,10.58,11.99,101.86,97.57,1.33,118.3,85.64,104.53,2.449279472144849,2.5641798306825083,4.63336884034677,4.590766955677347,0.8458682675776092,4.78164132910387,4.461761602692735,4.658995272682999
Sumatera Barat,Kab. Tanah Datar,12.02,13.7,101.21,97.22,2.13,107.76,101.42,100.65,2.5664866367804233,2.6878474937846906,4.627029520340985,4.5872098606110985,1.1410330045520618,4.68914361976427,4.6290820060344045,4.621535540074356
Sumatera Barat,Kota Bukit Tinggi,17.41,21.09,94.11,90.08,7.31,76.58,97.33,106.26,2.9128939952449864,3.095125017432026,4.555034116494294,4.5117382411955385,2.1174596088673567,4.351309662011821,4.588329168792065,4.675255793554779
Sumatera Barat,Kota Padang,28.51,39.95,89.91,90.17,21.1,70.94,65.77,100.61,3.3847291889548483,3.7123518102990785,4.509870006133767,4.5127258955968115,3.095577608523707,4.275832438267478,4.201253877869777,4.62114195549779
Sumatera Barat,Kota Padang Panjang,18.58,23.02,101.11,93.28,1.88,105.47,102.83,101.83,2.9745086371023644,3.1788868166518376,4.6260506635674465,4.5462690780679305,1.0577902941478545,4.667863255326515,4.642754946315362,4.6330771392411
Sumatera Barat,Kota Pariaman,6.17,6.65,96.89,91.6,2.29,65.47,118.97,98.94,1.969905654611529,2.0347056478384444,4.583844399273339,4.528289141652134,1.1908875647772805,4.19675071805349,4.787241711526836,4.604570005916059
Sumatera Barat,Kota Payakumbuh,16.62,19.99,103.83,95.08,3.11,109.94,111.09,98.91,2.8690346205080335,3.0440461338325417,4.6523399904644815,4.565181177771728,1.4134230285081433,4.708989514627088,4.719302120033004,4.604269780744927
Sumatera Barat,Kota Sawahlunto,9.9,10.99,99.82,88.55,1.35,85.52,105.32,100.29,2.388762789235098,2.4840729690394228,4.6133367486544845,4.494797128506721,0.8544153281560676,4.460375601084858,4.66645341440499,4.6179876896987055
Sumatera Barat,Kota Solok,7.61,8.32,100.89,90.07,2.55,95.66,114.16,113.02,2.1529243184396396,2.2321626286975,4.6238937999861935,4.511628441579727,1.2669476034873244,4.571199666416938,4.746322465743975,4.736373871603436
Sumatera Selatan,Kab. Banyuasin,10.86,12.92,109.24,107.86,7.04,99.73,93.56,99.94,2.4731713935695794,2.6333266549062735,4.7026598072653485,4.690062653006054,2.084429083190875,4.612443669954589,4.549234553657788,4.614526280912116
Sumatera Selatan,Kab. Empat Lawang,4.42,4.68,97.26,97.18,0.93,41.89,24.54,90.59,1.6900958154515549,1.7369512327330598,4.587617026740502,4.586802528629907,0.6575200029167942,3.758638698528789,3.2402458506043934,4.5173220954148965
Sumatera Selatan,Kab. Lahat,6.61,7.28,124.18,126.45,2.28,134.33,82.21,103.23,2.0294631718735947,2.1138429683971682,4.829752701496555,4.847724130822124,1.1878434223960523,4.907716240088415,4.421367532912338,4.646599995751231
Sumatera Selatan,Kab. Muara Enim,11.54,13.11,118.63,120.19,3.87,142.07,150.91,108.6,2.5289235352047745,2.6468837658647226,4.784403646182813,4.797359561980396,1.5830939370944985,4.963334020978243,5.023288240219571,4.696837374513915
Sumatera Selatan,Kab. Musi Banyuasin,9.7,10.75,129.54,127.39,2.27,96.58,93.62,95.15,2.3702437414678603,2.463853240590168,4.871679693207072,4.855072506602992,1.184789984909162,4.580672554387691,4.549868870203002,4.565909472034789
Sumatera Selatan,Kab. Musi Rawas,6.87,7.38,131.79,133.74,1.52,44.13,15.79,102.17,2.063058062429312,2.1258479144939915,4.888768933002236,4.903346995532514,0.9242589015233319,3.80954721383891,2.8207834710894493,4.6363781131122845
Sumatera Selatan,Kab. Musi Rawas Utara,4.94,5.42,111.27,117.44,1.43,118.02,107.87,108.27,1.7817091333745536,1.8594181177018698,4.720906684470688,4.774406503233391,0.8878912573524571,4.779291546216706,4.690154509893088,4.693821883582654
Sumatera Selatan,Kab. OKU Selatan,4.31,4.54,98.35,97.64,1.35,92.84,91.69,101.65,1.6695918352538475,1.7119945007591924,4.598648968997826,4.591476858856089,0.8544153281560676,4.54159120434522,4.529260591887741,4.6313251434649425
Sumatera Selatan,Kab. OKU Timur,6.26,6.77,111.6,113.67,2.46,122.08,105.85,101.57,1.9823798288367047,2.050270164379556,4.72384171570559,4.742058438050213,1.2412685890696329,4.812834550453841,4.671425981765156,4.630545492319319
Sumatera Selatan,Kab. Ogan Ilir,8.08,8.8,106.43,110.41,3.53,68.9,51.7,109.99,2.206074192613202,2.2823823856765264,4.676839472678451,4.713217090071225,1.5107219394949427,4.247065649239764,3.9646154555473165,4.709440107163888
Sumatera Selatan,Kab. Ogan Komering Ilir,7.21,7.86,107.67,105.7,3.3,93.88,105.56,100.47,2.105352923464337,2.1815467646169897,4.68831576707476,4.670021158307708,1.4586150226995167,4.552612935249416,4.668708206792079,4.6197631882909915
Sumatera Selatan,Kab. Ogan Komering Ulu,8.05,9.21,103.07,91.88,3.84,70.94,69.24,92.87,2.2027647577118348,2.3233676321765744,4.6450637496497675,4.531308337389636,1.5769147207285403,4.275832438267478,4.251917949326861,4.541910846348901
Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,4.72,5.0,105.25,108.36,1.88,97.85,98.8,122.38,1.7439688053917064,1.791759469228055,4.665794807804526,4.6946451924156944,1.0577902941478545,4.593603549616626,4.603168183317418,4.815269023781492
Sumatera Selatan,Kota Lubuk Linggau,12.54,14.35,109.04,113.02,5.41,109.72,94.71,99.51,2.605648267484129,2.731115474033206,4.700843936056374,4.736373871603436,1.8578592709325787,4.707004491869359,4.561322786207815,4.610257225036649
Sumatera Selatan,Kota Pagar Alam,8.64,9.51,112.6,113.22,1.33,123.0,119.29,104.47,2.265921108622454,2.3523271848888596,4.732683506287051,4.738126413236717,0.8458682675776092,4.820281565605037,4.789905494005981,4.658426552288523
Sumatera Selatan,Kota Palembang,34.39,58.99,103.22,97.16,26.96,93.67,91.2,97.22,3.566429294357372,4.094177881665002,4.646504049481068,4.586598800402656,3.3307749173656096,4.5503971601407995,4.523960130562548,4.5872098606110985
Sumatera Selatan,Kota Prabumulih,10.24,11.49,148.01,128.98,3.84,156.82,193.57,97.17,2.419478844465545,2.5249283241374862,5.004013417787369,4.867380592466203,1.5769147207285403,5.061455143092889,5.270791995483284,4.58670066970443
Sumatera Utara,Kab. Asahan,9.47,10.62,105.07,104.09,4.67,101.51,88.95,98.92,2.3485140248824456,2.4527277514237653,4.664099253517379,4.654817125877505,1.7351891177396608,4.62996035479531,4.499253960396542,4.604369865817322
Sumatera Utara,Kab. Batu Bara,10.65,12.08,99.12,97.03,8.19,98.5,94.55,103.13,2.4553061800117097,2.5710843460290524,4.6063694665635735,4.585273554273635,2.2181159363675955,4.600157644164547,4.559649670686282,4.645640118541804
Sumatera Utara,Kab. Dairi,7.14,7.77,102.88,100.02,1.72,107.89,83.3,103.7,2.096790180014449,2.1713368063840917,4.643236386794547,4.615318517039906,1.000631880307906,4.69033819835797,4.4343818650078095,4.651099117876491
Sumatera Utara,Kab. Deli Serdang,27.2,37.38,88.99,88.71,20.71,68.15,64.96,100.31,3.339321977944068,3.647536490579554,4.4996985530458575,4.496582245571192,3.0777729838902004,4.236278058110767,4.189048497691398,4.618185123065586
Sumatera Utara,Kab. Humbang Hasundutan,6.77,7.51,99.27,97.5,1.41,85.75,97.55,103.5,2.050270164379556,2.1412419425852827,4.607866547535834,4.590056548178043,0.8796267475025636,4.4630304188269685,4.590564033598729,4.6491870714048655
Sumatera Utara,Kab. Karo,7.25,7.91,103.96,103.88,4.11,88.09,100.67,100.36,2.1102132003465894,2.187174241482718,4.653579325195778,4.652816839455444,1.631199404215613,4.489647094732552,4.62173227428707,4.618678536012884
Sumatera Utara,Kab. Labuhanbatu,14.43,17.07,99.49,97.65,4.96,84.07,61.28,100.01,2.7363136663750693,2.8942531046041373,4.610058220060867,4.591578232468624,1.7850704810772584,4.443474446987793,4.131640346965797,4.615219521841093
Sumatera Utara,Kab. Labuhanbatu Selatan,6.22,6.66,105.24,103.06,3.03,89.23,76.69,102.3,1.9768549529047348,2.0360119837525,4.665700685728123,4.644967655862158,1.3937663759585917,4.50236196600641,4.3527265489623295,4.637637376125593
Sumatera Utara,Kab. Labuhanbatu Utara,5.31,5.67,104.15,99.46,2.93,105.84,103.76,106.28,1.8421356765531218,1.8976198599275322,4.655387902148709,4.609759638321899,1.3686394258811698,4.67133238824176,4.651672019639511,4.675442238973423
Sumatera Utara,Kab. Langkat,10.53,11.99,121.7,121.43,8.6,150.16,172.7,99.63,2.4449523342809676,2.5641798306825083,4.809742351716865,4.807539438085824,2.2617630984737906,5.018338878481289,5.157329673247059,4.611450423945242
Sumatera Utara,Kab. Mandailing Natal,7.24,7.9,102.21,98.66,2.76,109.97,139.47,99.79,2.1090003439213802,2.186051276738094,4.636765747577842,4.601764392853259,1.324418957401803,4.709259894512472,4.944993942842818,4.613039144366787
Sumatera Utara,Kab. Nias,12.37,14.21,108.87,100.44,0.95,155.49,171.09,96.87,2.5930133911138515,2.7219531062712017,4.699297848712789,4.6194674906889155,0.6678293725756554,5.05299211017508,5.148017595776819,4.583640067437728
Sumatera Utara,Kab. Nias Barat,2.05,2.11,107.34,101.92,0.77,86.6,89.4,97.87,1.1151415906193203,1.1346227261911428,4.685274430229753,4.6339519874135435,0.5709795465857378,4.472780997942346,4.504244267398131,4.593805855909042
Sumatera Utara,Kab. Nias Selatan,1.65,1.69,102.71,95.76,0.91,129.76,147.79,93.11,0.9745596399981308,0.9895411936137477,4.641598542601643,4.572233685741827,0.6471032420585385,4.87336358185601,5.002535915839606,4.544464310870697
Sumatera Utara,Kab. Nias Utara,1.77,1.82,104.42,97.38,0.62,86.82,57.37,98.67,1.0188473201992472,1.0367368849500223,4.6579523714270605,4.588837531367194,0.4824261492442927,4.475289265133571,4.0668020592157,4.601864728979365
Sumatera Utara,Kab. Padang Lawas,4.03,4.24,100.73,95.53,1.84,65.31,44.95,97.88,1.6154199841116479,1.6563214983329508,4.622322244805657,4.569853840860524,1.0438040521731147,4.194340715380776,3.827553848801696,4.59390699370938
Sumatera Utara,Kab. Padang Lawas Utara,3.95,4.15,102.69,99.2,1.59,116.62,122.05,97.79,1.599387576580599,1.6389967146756448,4.6414056785701865,4.607168188650764,0.9516578757114464,4.76745908903181,4.812590776837065,4.592996385056383
Sumatera Utara,Kab. Pakpak Bharat,3.63,3.79,102.07,91.06,0.52,107.48,104.2,95.88,1.5325568680981427,1.5665304114228238,4.635408369048701,4.5224405383890955,0.41871033485818504,4.686565824192085,4.65586330030361,4.573473099244837
Sumatera Utara,Kab. Samosir,8.02,8.81,98.97,98.63,2.46,92.17,85.9,101.47,2.199444334074532,2.2834022735772717,4.60487014097909,4.601463324056765,1.2412685890696329,4.534425781462334,4.464758032271346,4.629570072811626
Sumatera Utara,Kab. Serdang Bedagai,8.8,9.78,102.55,96.9,5.73,96.47,102.21,94.67,2.2823823856765264,2.377692565480851,4.640054587841593,4.583946549536464,1.9065751436566365,4.579544638349119,4.636765747577842,4.560904769690076
Sumatera Utara,Kab. Simalungun,7.14,7.84,100.51,100.04,4.88,81.22,94.7,103.16,2.096790180014449,2.179286876649552,4.62015731579634,4.6155164780422355,1.7715567619105355,4.409398581469732,4.5612182984589085,4.6459281784602595
Sumatera Utara,Kab. Tapanuli Selatan,10.16,11.87,111.48,109.1,2.6,138.49,127.26,113.61,2.412335956953165,2.554899021608035,4.722775428062355,4.701389043728634,1.2809338454620642,4.937992914104144,4.854059453720717,4.741535060508608
Sumatera Utara,Kab. Tapanuli Tengah,6.65,7.18,101.57,96.28,2.18,93.29,98.63,96.75,2.0347056478384444,2.1016921506146558,4.630545492319319,4.577593418217857,1.1568811967920856,4.546375139477586,4.601463324056765,4.582413198865475
Sumatera Utara,Kab. Tapanuli Utara,9.63,10.86,99.1,94.13,1.97,82.59,91.4,98.03,2.363680192353857,2.4731713935695794,4.6061696863211745,4.555244377218366,1.0885619528146082,4.4259238957110645,4.526126978647638,4.5954228345332115
Sumatera Utara,Kab. Toba,7.85,8.59,100.44,97.38,4.51,106.34,96.25,100.76,2.180417459019838,2.2607208888953467,4.6194674906889155,4.588837531367194,1.706564623164823,4.676001366748682,4.577284982498556,4.622617099591812
Sumatera Utara,Kota Binjai,12.31,14.24,90.69,91.02,7.89,49.0,58.43,100.07,2.58851563240702,2.7239235502585,4.518413322061809,4.522005944727322,2.1849270495258133,3.912023005428146,4.084799149378569,4.615813346086571
Sumatera Utara,Kota Gunungsitoli,3.6,3.79,103.55,105.9,2.74,69.6,85.99,106.33,1.5260563034950494,1.5665304114228238,4.649665425874643,4.671893818030999,1.3190856114264407,4.257030144499196,4.46579316951945,4.675908200493433
Sumatera Utara,Kota Medan,42.1,74.91,79.8,79.84,36.33,68.46,68.79,108.27,3.763522997109702,4.3295484280286765,4.39197696552705,4.39247189253542,3.6197972929264925,4.240751047315928,4.245490733029061,4.693821883582654
Sumatera Utara,Kota Padang Sidempuan,8.32,9.18,99.4,92.68,2.97,71.38,87.24,108.41,2.2321626286975,2.3204250111223765,4.609162207257629,4.539884719289462,1.3787660946990992,4.281930018135596,4.480060374945247,4.695102293488699
Sumatera Utara,Kota Pematang Siantar,14.73,17.49,100.1,99.65,8.66,86.37,100.71,105.11,2.7555697170701863,2.9172300453990334,4.616110126026426,4.611649152085801,2.2679936482244267,4.470151974310003,4.622125626637505,4.6644762918854985
Sumatera Utara,Kota Sibolga,14.16,16.7,103.18,99.83,2.11,88.95,111.82,112.58,2.7186603802142257,2.8735646395797834,4.646120172317046,4.613435930405124,1.1346227261911428,4.499253960396542,4.72579362831183,4.732507434449286
Sumatera Utara,Kota Tanjung Balai,11.48,13.16,99.51,96.26,3.15,97.42,95.91,102.84,2.5241273629412815,2.6504210882655737,4.610257225036649,4.57738780497564,1.423108334242607,4.589244035437832,4.573782712746459,4.64285125295578
Sumatera Utara,Kota Tebing Tinggi,13.97,16.47,94.54,90.97,5.95,85.96,108.06,96.75,2.706048198431537,2.8604851241459652,4.559545007961816,4.521462436914606,1.9387416595767009,4.465448242812954,4.691898189497915,4.582413198865475
